thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,key_resp.keys,key_resp.rt,key_resp.duration,key_respInstr_3.keys,key_respInstr_2.keys,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,key_respInstr_2.rt,key_respInstr_2.duration,key_respInstr_3.rt,key_respInstr_3.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,dots_training.started,fixCross_training.started,textTraining.started,keyMotionResp_training.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,dots_training.stopped,fixCross_training.stopped,textTraining.stopped,keyMotionResp_training.stopped,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,dots_quest.stopped,fixCross_quest.stopped,keyMotionResp_quest.stopped,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,textInstrExpSwitch.started,key_resp.started,InstrExpSwitch.stopped,loopLowPriorBlocks.key_resp.keys,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,SwitchGlasses.started,SwitchGlasses.stopped,loopLowPriorBlocks.key_respInstr_3.keys,blockInstructions.started,blockInstructions.stopped,loopLowPriorBlocks.key_respInstr_2.keys,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Goodbye.started,textGoodbye.started,key_respEndScreen.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.2431545000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.2395547,3434.4262539000006,3434.5801793000005,3434.5928038666675,3434.5824894,3435.0943850999997,3435.0943850999997,3435.0925027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,19,18,start,4,lin,0.1771565922804662,3433.2394662,3433.2395162,3435.0925512,3435.0943850999997,3436.1417046,3436.0883152,3436.1387329000004,3436.1417046,3436.1417046,3436.1417046,3437.1174412000005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437.1214338000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437.1179963,3438.375249,3438.5285276,3438.5417852666674,3438.5306774000005,3439.0443114000004,3439.0443114000004,3439.0424944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,20,19,start,4,lin,0.16698972928266212,3437.1178784,3437.1179545,3439.0425405,3439.0443114000004,3440.0909168000003,3440.0373422,3440.0880895000005,3440.0909168000003,3440.0909168000003,3440.0909168000003,3441.9042065,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.9076592000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.9047566000004,3442.9492868,3443.1041821000003,3443.1158409666673,3443.1062585000004,3443.614374,3443.614374,3443.6125009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,21,20,start,4,lin,0.1964661475353426,3441.9046681000004,3441.9047173000004,3443.6125437000005,3443.614374,3444.660741,3444.6074489,3444.6580469000005,3444.660741,3444.660741,3444.660741,3447.1112287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447.1149748000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447.1117907000003,3448.3897951000004,3448.5444188000006,3448.556353366667,3448.5465884,3449.0543854000002,3449.0543854000002,3449.0525105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,22,21,start,4,lin,0.22849768409526083,3447.1116981,3447.1117504999997,3449.0525557000005,3449.0543854000002,3450.1027175000004,3450.0478595,3450.0997841000003,3450.1027175000004,3450.1027175000004,3450.1027175000004,3452.1437252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452.1472228,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452.1442710000006,3453.1679616000006,3453.3224071,3453.3345165666674,3453.3246507,3453.8343522,3453.8343522,3453.8324972000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,23,22,start,4,lin,0.2656881262345849,3452.1441832000005,3452.1442327,3453.832541,3453.8343522,3454.8796776000004,3454.8260138,3454.8769015000003,3454.8796776000004,3454.8796776000004,3454.8796776000004,3457.438044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.4419305000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.4385715000003,3458.9376777,3459.0929394,3459.104221066667,3459.0956675,3459.6149580000006,3459.6149580000006,3459.6125113000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,24,23,start,4,lin,0.3141479016481352,3457.4384830000004,3457.4385323,3459.6125667,3459.6149580000006,3460.6790378,3460.6251823,3460.6763192000003,3460.6790378,3460.6790378,3460.6790378,3462.9204165000006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462.9244030000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462.9209635,3464.1742389000005,3464.3297287,3464.3407699666673,3464.3317451,3464.8443944000005,3464.8443944000005,3464.8427216000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,25,24,start,4,lin,0.2952480448934492,3462.9208750000003,3462.9209244,3464.8427775000005,3464.8443944000005,3465.8897661000005,3465.8362781,3465.8871581,3465.8897661000005,3465.8897661000005,3465.8897661000005,3468.4065812000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468.4104887999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468.407135,3469.8186292000005,3469.9746688,3469.9851852666675,3469.976819,3470.4846327,3470.4846327,3470.4825287999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,26,25,start,4,lin,0.34919634946619504,3468.4070450000004,3468.4070948000003,3470.4825747,3470.4846327,3471.5301016999997,3471.4766686,3471.5275621000005,3471.5301016999997,3471.5301016999997,3471.5301016999997,3473.5938822000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.5968521,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.5944380000005,3474.7137405,3474.8674292,3474.8802698666673,3474.8699057999997,3475.3841873000006,3475.3841873000006,3475.3824978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,27,26,start,4,lin,0.4,3473.5943491000003,3473.5943984,3475.3825431,3475.3841873000006,3476.4289395,3476.3758345,3476.4263095,3476.4289395,3476.4289395,3476.4289395,3478.184304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.1876122,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.1848465,3479.2916208,3479.4468627,3479.458182466667,3479.4488416,3479.9548113000005,3479.9548113000005,3479.9525666000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,28,27,start,4,lin,0.3950754198015033,3478.1847580999997,3478.1848075000003,3479.9526149999997,3479.9548113000005,3481.0039153000002,3480.9496306000005,3481.0009514,3481.0039153000002,3481.0039153000002,3481.0039153000002,3482.3120736000005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.3158467,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.3126371000003,3483.5282844999997,3483.6826760999998,3483.6948400666674,3483.6847776,3484.1942877000006,3484.1942877000006,3484.1925028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,29,28,start,4,lin,0.3704316006072862,3482.3125453,3482.3125969,3484.1925463000002,3484.1942877000006,3485.2407605000003,3485.1863401000005,3485.2379596000005,3485.2407605000003,3485.2407605000003,3485.2407605000003,3488.2383209000004,0,3488.2404769,3488.2404769,3488.2404769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.2404769,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.2388787000004,3489.5740797000003,3489.7342781,3489.7405864666675,3489.7363093,3490.2446031000004,3490.2446031000004,3490.2425729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,30,29,start,4,lin,0.4,3488.2387902000005,3488.2388404999997,3490.2426203,3490.2446031000004,3491.2923910000004,3491.2392007000003,3491.2895905,3491.2923910000004,3491.2923910000004,3491.2923910000004,3493.2941229000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.2969225,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.2946621000006,3494.6509284,3494.8119932000004,3494.817474466667,3494.8143434999997,3495.3244333,3495.3244333,3495.3225245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,31,30,start,4,lin,0.4,3493.2945725000004,3493.2946223000004,3495.3225709000003,3495.3244333,3496.3705086000004,3496.3171852,3496.3678642,3496.3705086000004,3496.3705086000004,3496.3705086000004,3497.6629141999997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.6668191000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.6639349,3498.7126793,3498.8732854000004,3498.8792150666673,3498.8754069,3499.3844189000006,3499.3844189000006,3499.3825397000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,32,31,start,4,lin,0.388684628901657,3497.6638413000005,3497.6638927999998,3499.3825871000004,3499.3844189000006,3500.4328053000004,3500.3788827000003,3500.4301288,3500.4328053000004,3500.4328053000004,3500.4328053000004,3502.3661778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.370029,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.3667339999997,3503.8452251000003,3503.9985751,3504.011754466667,3504.0014142000005,3504.5350727,3504.5350727,3504.5325319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,33,32,start,4,lin,0.371463335422501,3502.3666420000004,3502.3666934,3504.5325789000003,3504.5350727,3505.5821118,3505.5278865000005,3505.5793280000003,3505.5821118,3505.5821118,3505.5821118,3506.5656553000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506.5691308,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506.5662402000003,3507.8943187,3508.0469235000005,3508.060846566667,3508.0490777,3508.5644669999997,3508.5644669999997,3508.5625288000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,34,33,start,4,lin,0.3574064779154828,3506.5661512,3506.5662008000004,3508.5625775000003,3508.5644669999997,3509.6093662,3509.5563443000005,3509.6067429,3509.6093662,3509.6093662,3509.6093662,3510.7354714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.7390314,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.7360253,3511.9473639000003,3512.1023253,3512.1139039666673,3512.1046696,3512.6144578999997,3512.6144578999997,3512.6125324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,35,34,start,4,lin,0.34553932729238906,3510.7359369,3510.7359859000003,3512.6125779,3512.6144578999997,3513.6633185000005,3513.6093844,3513.660711,3513.6633185000005,3513.6633185000005,3513.6633185000005,3515.3927132000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.3964455,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.3935306999997,3516.6257542999997,3516.7792071,3516.792285066667,3516.7812398,3517.2942901,3517.2942901,3517.2926337000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,36,35,start,4,lin,0.33528469413894846,3515.3934299,3515.393487,3517.2926797000005,3517.2942901,3518.3410103,3518.2876073,3518.3382623,3518.3410103,3518.3410103,3518.3410103,3518.9835530000005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.9873042000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.984285,3520.2704514,3520.4250150000003,3520.4370096666667,3520.4271443000002,3520.9342607000003,3520.9342607000003,3520.9326042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,37,36,start,4,lin,0.3262575918574348,3518.9841952,3518.984245,3520.9326538,3520.9342607000003,3521.9814184,3521.9284940000002,3521.9787699000003,3521.9814184,3521.9814184,3521.9814184,3523.5908280999997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.5948814,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.5913868000002,3524.7612264000004,3524.9160368,3524.9277854666675,3524.9182124000004,3525.4244888,3525.4244888,3525.4225219000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,38,37,start,4,lin,0.3181574302170416,3523.5912809000006,3523.5913304,3525.4225647999997,3525.4244888,3526.4728967000005,3526.4192217000004,3526.4702379000005,3526.4728967000005,3526.4728967000005,3526.4728967000005,3527.2735768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.2772293000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.2743084999997,3528.6021856,3528.7615562000005,3528.7687422666672,3528.7636354,3529.2744328000003,3529.2744328000003,3529.2725103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,39,38,start,4,lin,0.3108137834740231,3527.2742175,3527.2742680000006,3529.2725533,3529.2744328000003,3530.3225944,3530.2685759,3530.3199762,3530.3225944,3530.3225944,3530.3225944,3531.3516663000005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.3558866999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.3522097,3532.4179251,3532.5704268000004,3532.584465866667,3532.5726978,3533.0845553000004,3533.0845553000004,3533.0826265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,40,39,start,4,lin,0.30414410088647414,3531.3521219,3531.352171,3533.0826696,3533.0845553000004,3534.1293298000005,3534.0761646000005,3534.1266171,3534.1293298000005,3534.1293298000005,3534.1293298000005,3535.4216002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
