participant,exp,block_cond,block_order,thisN,cueAss,cueHz,motion_direction,prior,response,corr,rt,thresh75,BiasFirst,coh,coh_level,filename,rt_flag,lowCoh_performance,medCoh_performance,highCoh_performance,prior_dic,response_prior
sub-002,lowlevel,test,lbh,12.0,highleft,600.0,right,right,right,1.0,0.8554416999995738,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,13.0,highleft,900.0,left,left,right,0.0,1.537526799999796,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,14.0,highleft,900.0,left,left,right,0.0,1.8659920000000056,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,15.0,highleft,600.0,left,right,left,1.0,1.2885451000001922,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,17.0,highleft,900.0,left,left,right,0.0,0.6089502999993783,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,18.0,highleft,600.0,right,right,left,0.0,1.2440150000002177,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,19.0,highleft,600.0,right,right,right,1.0,0.7913809000001493,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,0.0,highleft,900.0,right,left,right,1.0,0.8938646000005974,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,1.0,highleft,900.0,left,left,left,1.0,1.2408448999995016,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,2.0,highleft,900.0,left,left,right,0.0,1.6010769000004077,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,3.0,highleft,600.0,left,right,left,1.0,1.3015851000000112,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,5.0,highleft,900.0,right,left,left,0.0,1.2611159999996744,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,6.0,highleft,600.0,right,right,right,1.0,1.6768920000004073,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,7.0,highleft,600.0,right,right,left,0.0,1.608149499999854,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,8.0,highleft,600.0,left,right,right,0.0,0.901670400000512,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,9.0,highleft,900.0,right,left,right,1.0,1.15373610000006,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,10.0,highleft,600.0,right,right,left,0.0,1.4557322999999087,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,11.0,highleft,900.0,left,left,right,0.0,1.6843054000000848,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,12.0,highleft,600.0,left,right,left,1.0,1.5228625999998258,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,13.0,highleft,600.0,right,right,right,1.0,1.1732701000000816,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,14.0,highleft,600.0,right,right,right,1.0,2.073831399999108,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,15.0,highleft,600.0,left,right,left,1.0,1.3103559000001042,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,16.0,highleft,600.0,right,right,left,0.0,1.9234873999994304,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,lowlevel,test,lbh,17.0,highleft,600.0,right,right,right,1.0,1.0743012000002636,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,18.0,highleft,600.0,right,right,right,1.0,1.7631146000003357,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,19.0,highleft,900.0,left,left,left,1.0,2.2936725000008664,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,0.0,highleft,600.0,right,right,right,1.0,1.9180704000000333,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,lowlevel,test,lbh,1.0,highleft,900.0,left,left,left,1.0,1.1822947999999087,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
